
[MeshData]

UVêî : 14190

UVî‘çÜ0 : { 0.18783, 0.0302454 }
UVî‘çÜ499 : { 0.18472, 0.0367173 }
UVî‘çÜ500 : { 0.18472, 0.0377958 }
UVî‘çÜ501 : { 0.187032, 0.0363511 }
UVî‘çÜ502 : { 0.18472, 0.0377958 }
UVî‘çÜ503 : { 0.187366, 0.0373767 }
UVî‘çÜ504 : { 0.182408, 0.0363511 }
UVî‘çÜ505 : { 0.18472, 0.0377958 }
UVî‘çÜ506 : { 0.18472, 0.0367173 }
UVî‘çÜ507 : { 0.18472, 0.0377958 }
UVî‘çÜ508 : { 0.182408, 0.0363511 }
UVî‘çÜ509 : { 0.182075, 0.0373767 }
UVî‘çÜ510 : { 0.180322, 0.0352883 }
UVî‘çÜ511 : { 0.182075, 0.0373767 }
UVî‘çÜ512 : { 0.182408, 0.0363511 }
UVî‘çÜ513 : { 0.182075, 0.0373767 }
UVî‘çÜ514 : { 0.180322, 0.0352883 }
UVî‘çÜ515 : { 0.179688, 0.0361608 }
UVî‘çÜ516 : { 0.179688, 0.0361608 }
UVî‘çÜ517 : { 0.178667, 0.0336329 }
UVî‘çÜ518 : { 0.177794, 0.0342668 }
UVî‘çÜ519 : { 0.178667, 0.0336329 }
UVî‘çÜ520 : { 0.179688, 0.0361608 }
UVî‘çÜ521 : { 0.180322, 0.0352883 }
UVî‘çÜ522 : { 0.176578, 0.0318804 }
UVî‘çÜ523 : { 0.178667, 0.0336329 }
UVî‘çÜ524 : { 0.177604, 0.0315471 }
UVî‘çÜ525 : { 0.176578, 0.0318804 }
UVî‘çÜ526 : { 0.177794, 0.0342668 }
UVî‘çÜ527 : { 0.178667, 0.0336329 }
UVî‘çÜ528 : { 0.176159, 0.0292349 }
UVî‘çÜ529 : { 0.177604, 0.0315471 }
UVî‘çÜ530 : { 0.177238, 0.0292349 }
UVî‘çÜ531 : { 0.177604, 0.0315471 }
UVî‘çÜ532 : { 0.176159, 0.0292349 }
UVî‘çÜ533 : { 0.176578, 0.0318804 }
UVî‘çÜ534 : { 0.177604, 0.0269227 }
UVî‘çÜ535 : { 0.176159, 0.0292349 }
UVî‘çÜ536 : { 0.177238, 0.0292349 }
UVî‘çÜ537 : { 0.176159, 0.0292349 }
UVî‘çÜ538 : { 0.177604, 0.0269227 }
UVî‘çÜ539 : { 0.176578, 0.0265895 }
UVî‘çÜ540 : { 0.178667, 0.0248369 }
UVî‘çÜ541 : { 0.176578, 0.0265895 }
UVî‘çÜ542 : { 0.177604, 0.0269227 }
UVî‘çÜ543 : { 0.176578, 0.0265895 }
UVî‘çÜ544 : { 0.178667, 0.0248369 }
UVî‘çÜ545 : { 0.177794, 0.024203 }
UVî‘çÜ546 : { 0.180322, 0.0231816 }
UVî‘çÜ547 : { 0.177794, 0.024203 }
UVî‘çÜ548 : { 0.178667, 0.0248369 }
UVî‘çÜ549 : { 0.177794, 0.024203 }
UVî‘çÜ550 : { 0.180322, 0.0231816 }
UVî‘çÜ551 : { 0.179688, 0.0223092 }
UVî‘çÜ552 : { 0.182075, 0.0210932 }
UVî‘çÜ553 : { 0.179688, 0.0223092 }
UVî‘çÜ554 : { 0.180322, 0.0231816 }
UVî‘çÜ555 : { 0.180322, 0.0231816 }
UVî‘çÜ556 : { 0.182408, 0.0221187 }
UVî‘çÜ557 : { 0.182075, 0.0210932 }
UVî‘çÜ558 : { 0.18472, 0.0206742 }
UVî‘çÜ559 : { 0.182075, 0.0210932 }
UVî‘çÜ560 : { 0.182408, 0.0221187 }
UVî‘çÜ561 : { 0.18472, 0.0206742 }
UVî‘çÜ562 : { 0.182408, 0.0221187 }
UVî‘çÜ563 : { 0.18472, 0.0217525 }
UVî‘çÜ564 : { 0.18472, 0.0206742 }
UVî‘çÜ565 : { 0.187032, 0.0221187 }
UVî‘çÜ566 : { 0.187366, 0.0210932 }
UVî‘çÜ567 : { 0.187032, 0.0221187 }
UVî‘çÜ568 : { 0.18472, 0.0206742 }
UVî‘çÜ569 : { 0.18472, 0.0217525 }
UVî‘çÜ570 : { 0.187366, 0.0210932 }
UVî‘çÜ571 : { 0.189118, 0.0231816 }
UVî‘çÜ572 : { 0.189752, 0.0223092 }
UVî‘çÜ573 : { 0.189118, 0.0231816 }
UVî‘çÜ574 : { 0.187366, 0.0210932 }
UVî‘çÜ575 : { 0.187032, 0.0221187 }
UVî‘çÜ576 : { 0.190774, 0.0248369 }
UVî‘çÜ577 : { 0.189752, 0.0223092 }
UVî‘çÜ578 : { 0.189118, 0.0231816 }
UVî‘çÜ579 : { 0.189752, 0.0223092 }
UVî‘çÜ580 : { 0.190774, 0.0248369 }
UVî‘çÜ581 : { 0.191646, 0.024203 }
UVî‘çÜ582 : { 0.191646, 0.024203 }
UVî‘çÜ583 : { 0.190774, 0.0248369 }
UVî‘çÜ584 : { 0.192862, 0.0265895 }
UVî‘çÜ585 : { 0.190774, 0.0248369 }
UVî‘çÜ586 : { 0.191836, 0.0269227 }
UVî‘çÜ587 : { 0.192862, 0.0265895 }
UVî‘çÜ588 : { 0.193281, 0.0292349 }
UVî‘çÜ589 : { 0.192862, 0.0265895 }
UVî‘çÜ590 : { 0.191836, 0.0269227 }
UVî‘çÜ591 : { 0.191836, 0.0269227 }
UVî‘çÜ592 : { 0.192203, 0.0292349 }
UVî‘çÜ593 : { 0.193281, 0.0292349 }
UVî‘çÜ594 : { 0.193281, 0.0292349 }
UVî‘çÜ595 : { 0.191836, 0.0315471 }
UVî‘çÜ596 : { 0.192862, 0.0318804 }
UVî‘çÜ597 : { 0.191836, 0.0315471 }
UVî‘çÜ598 : { 0.193281, 0.0292349 }
UVî‘çÜ599 : { 0.192203, 0.0292349 }
UVî‘çÜ600 : { 0.193687, 0.0321485 }
UVî‘çÜ601 : { 0.191646, 0.0342668 }
UVî‘çÜ602 : { 0.192348, 0.0347767 }
UVî‘çÜ603 : { 0.191646, 0.0342668 }
UVî‘çÜ604 : { 0.193687, 0.0321485 }
UVî‘çÜ605 : { 0.192862, 0.0318804 }
UVî‘çÜ606 : { 0.189752, 0.0361608 }
UVî‘çÜ607 : { 0.190262, 0.0368626 }
UVî‘çÜ608 : { 0.191646, 0.0342668 }
UVî‘çÜ609 : { 0.191646, 0.0342668 }
UVî‘çÜ610 : { 0.190262, 0.0368626 }
UVî‘çÜ611 : { 0.192348, 0.0347767 }
UVî‘çÜ612 : { 0.187366, 0.0373767 }
UVî‘çÜ613 : { 0.187634, 0.0382019 }
UVî‘çÜ614 : { 0.189752, 0.0361608 }
UVî‘çÜ615 : { 0.189752, 0.0361608 }
UVî‘çÜ616 : { 0.187634, 0.0382019 }
UVî‘çÜ617 : { 0.190262, 0.0368626 }
UVî‘çÜ618 : { 0.187366, 0.0373767 }
UVî‘çÜ619 : { 0.18472, 0.0377958 }
UVî‘çÜ620 : { 0.18472, 0.0386633 }
UVî‘çÜ621 : { 0.187366, 0.0373767 }
UVî‘çÜ622 : { 0.18472, 0.0386633 }
UVî‘çÜ623 : { 0.187634, 0.0382019 }
UVî‘çÜ624 : { 0.182075, 0.0373767 }
UVî‘çÜ625 : { 0.18472, 0.0386633 }
UVî‘çÜ626 : { 0.18472, 0.0377958 }
UVî‘çÜ627 : { 0.18472, 0.0386633 }
UVî‘çÜ628 : { 0.182075, 0.0373767 }
UVî‘çÜ629 : { 0.181807, 0.0382019 }
UVî‘çÜ630 : { 0.179688, 0.0361608 }
UVî‘çÜ631 : { 0.181807, 0.0382019 }
UVî‘çÜ632 : { 0.182075, 0.0373767 }
UVî‘çÜ633 : { 0.181807, 0.0382019 }
UVî‘çÜ634 : { 0.179688, 0.0361608 }
UVî‘çÜ635 : { 0.179178, 0.0368626 }
UVî‘çÜ636 : { 0.177093, 0.0347767 }
UVî‘çÜ637 : { 0.179688, 0.0361608 }
UVî‘çÜ638 : { 0.177794, 0.0342668 }
UVî‘çÜ639 : { 0.177093, 0.0347767 }
UVî‘çÜ640 : { 0.179178, 0.0368626 }
UVî‘çÜ641 : { 0.179688, 0.0361608 }
UVî‘çÜ642 : { 0.175753, 0.0321485 }
UVî‘çÜ643 : { 0.177794, 0.0342668 }
UVî‘çÜ644 : { 0.176578, 0.0318804 }
UVî‘çÜ645 : { 0.177794, 0.0342668 }
UVî‘çÜ646 : { 0.175753, 0.0321485 }
UVî‘çÜ647 : { 0.177093, 0.0347767 }
UVî‘çÜ648 : { 0.175292, 0.0292349 }
UVî‘çÜ649 : { 0.176578, 0.0318804 }
UVî‘çÜ650 : { 0.176159, 0.0292349 }
UVî‘çÜ651 : { 0.176578, 0.0318804 }
UVî‘çÜ652 : { 0.175292, 0.0292349 }
UVî‘çÜ653 : { 0.175753, 0.0321485 }
UVî‘çÜ654 : { 0.176578, 0.0265895 }
UVî‘çÜ655 : { 0.175292, 0.0292349 }
UVî‘çÜ656 : { 0.176159, 0.0292349 }
UVî‘çÜ657 : { 0.175292, 0.0292349 }
UVî‘çÜ658 : { 0.176578, 0.0265895 }
UVî‘çÜ659 : { 0.175753, 0.0263214 }
UVî‘çÜ660 : { 0.177794, 0.024203 }
UVî‘çÜ661 : { 0.175753, 0.0263214 }
UVî‘çÜ662 : { 0.176578, 0.0265895 }
UVî‘çÜ663 : { 0.175753, 0.0263214 }
UVî‘çÜ664 : { 0.177794, 0.024203 }
UVî‘çÜ665 : { 0.177093, 0.023693 }
UVî‘çÜ666 : { 0.179178, 0.0216072 }
UVî‘çÜ667 : { 0.177093, 0.023693 }
UVî‘çÜ668 : { 0.177794, 0.024203 }
UVî‘çÜ669 : { 0.177794, 0.024203 }
UVî‘çÜ670 : { 0.179688, 0.0223092 }
UVî‘çÜ671 : { 0.179178, 0.0216072 }
UVî‘çÜ672 : { 0.181807, 0.0202681 }
UVî‘çÜ673 : { 0.179178, 0.0216072 }
UVî‘çÜ674 : { 0.179688, 0.0223092 }
UVî‘çÜ675 : { 0.181807, 0.0202681 }
UVî‘çÜ676 : { 0.179688, 0.0223092 }
UVî‘çÜ677 : { 0.182075, 0.0210932 }
UVî‘çÜ678 : { 0.18472, 0.0198066 }
UVî‘çÜ679 : { 0.181807, 0.0202681 }
UVî‘çÜ680 : { 0.182075, 0.0210932 }
UVî‘çÜ681 : { 0.18472, 0.0198066 }
UVî‘çÜ682 : { 0.182075, 0.0210932 }
UVî‘çÜ683 : { 0.18472, 0.0206742 }
UVî‘çÜ684 : { 0.18472, 0.0198066 }
UVî‘çÜ685 : { 0.187366, 0.0210932 }
UVî‘çÜ686 : { 0.187634, 0.0202681 }
UVî‘çÜ687 : { 0.187366, 0.0210932 }
UVî‘çÜ688 : { 0.18472, 0.0198066 }
UVî‘çÜ689 : { 0.18472, 0.0206742 }
UVî‘çÜ690 : { 0.187634, 0.0202681 }
UVî‘çÜ691 : { 0.189752, 0.0223092 }
UVî‘çÜ692 : { 0.190262, 0.0216072 }
UVî‘çÜ693 : { 0.189752, 0.0223092 }
UVî‘çÜ694 : { 0.187634, 0.0202681 }
UVî‘çÜ695 : { 0.187366, 0.0210932 }
UVî‘çÜ696 : { 0.190262, 0.0216072 }
UVî‘çÜ697 : { 0.191646, 0.024203 }
UVî‘çÜ698 : { 0.192348, 0.023693 }
UVî‘çÜ699 : { 0.191646, 0.024203 }
UVî‘çÜ700 : { 0.190262, 0.0216072 }
UVî‘çÜ701 : { 0.189752, 0.0223092 }
UVî‘çÜ702 : { 0.192348, 0.023693 }
UVî‘çÜ703 : { 0.191646, 0.024203 }
UVî‘çÜ704 : { 0.193687, 0.0263214 }
UVî‘çÜ705 : { 0.191646, 0.024203 }
UVî‘çÜ706 : { 0.192862, 0.0265895 }
UVî‘çÜ707 : { 0.193687, 0.0263214 }
UVî‘çÜ708 : { 0.194149, 0.0292349 }
UVî‘çÜ709 : { 0.193687, 0.0263214 }
UVî‘çÜ710 : { 0.192862, 0.0265895 }
UVî‘çÜ711 : { 0.192862, 0.0265895 }
UVî‘çÜ712 : { 0.193281, 0.0292349 }
UVî‘çÜ713 : { 0.194149, 0.0292349 }
UVî‘çÜ714 : { 0.194149, 0.0292349 }
UVî‘çÜ715 : { 0.192862, 0.0318804 }
UVî‘çÜ716 : { 0.193687, 0.0321485 }
UVî‘çÜ717 : { 0.192862, 0.0318804 }
UVî‘çÜ718 : { 0.194149, 0.0292349 }
UVî‘çÜ719 : { 0.193281, 0.0292349 }
UVî‘çÜ720 : { 0.202871, 0.0322813 }
UVî‘çÜ721 : { 0.201337, 0.0347133 }
UVî‘çÜ722 : { 0.202871, 0.0350868 }
UVî‘çÜ723 : { 0.201337, 0.0347133 }
UVî‘çÜ724 : { 0.202871, 0.0322813 }
UVî‘çÜ725 : { 0.201337, 0.0320849 }
UVî‘çÜ726 : { 0.201337, 0.0367992 }
UVî‘çÜ727 : { 0.202871, 0.0373133 }
UVî‘çÜ728 : { 0.201337, 0.0347133 }
UVî‘çÜ729 : { 0.201337, 0.0347133 }
UVî‘çÜ730 : { 0.202871, 0.0373133 }
UVî‘çÜ731 : { 0.202871, 0.0350868 }
UVî‘çÜ732 : { 0.214981, 0.0354828 }
UVî‘çÜ733 : { 0.213447, 0.0356791 }
UVî‘çÜ734 : { 0.214981, 0.0381112 }
UVî‘çÜ735 : { 0.214981, 0.0381112 }
UVî‘çÜ736 : { 0.213447, 0.0356791 }
UVî‘çÜ737 : { 0.213447, 0.0384846 }
UVî‘çÜ738 : { 0.214981, 0.0354828 }
UVî‘çÜ739 : { 0.214981, 0.0325693 }
UVî‘çÜ740 : { 0.213447, 0.0325693 }
UVî‘çÜ741 : { 0.214981, 0.0354828 }
UVî‘çÜ742 : { 0.213447, 0.0325693 }
UVî‘çÜ743 : { 0.213447, 0.0356791 }
UVî‘çÜ744 : { 0.214981, 0.0296557 }
UVî‘çÜ745 : { 0.213447, 0.0325693 }
UVî‘çÜ746 : { 0.214981, 0.0325693 }
UVî‘çÜ747 : { 0.213447, 0.0325693 }
UVî‘çÜ748 : { 0.214981, 0.0296557 }
UVî‘çÜ749 : { 0.213447, 0.0294594 }
UVî‘çÜ750 : { 0.214981, 0.0270275 }
UVî‘çÜ751 : { 0.213447, 0.0294594 }
UVî‘çÜ752 : { 0.214981, 0.0296557 }
UVî‘çÜ753 : { 0.213447, 0.0294594 }
UVî‘çÜ754 : { 0.214981, 0.0270275 }
UVî‘çÜ755 : { 0.213447, 0.0266539 }
UVî‘çÜ756 : { 0.213447, 0.0244275 }
UVî‘çÜ757 : { 0.214981, 0.0270275 }
UVî‘çÜ758 : { 0.214981, 0.0249416 }
UVî‘çÜ759 : { 0.214981, 0.0270275 }
UVî‘çÜ760 : { 0.213447, 0.0244275 }
UVî‘çÜ761 : { 0.213447, 0.0266539 }
UVî‘çÜ762 : { 0.17821, 0.0250048 }
UVî‘çÜ763 : { 0.176676, 0.0225726 }
UVî‘çÜ764 : { 0.176676, 0.025201 }
UVî‘çÜ765 : { 0.176676, 0.0225726 }
UVî‘çÜ766 : { 0.17821, 0.0250048 }
UVî‘çÜ767 : { 0.17821, 0.0221993 }
UVî‘çÜ768 : { 0.17821, 0.0281146 }
UVî‘çÜ769 : { 0.176676, 0.025201 }
UVî‘çÜ770 : { 0.176676, 0.0281146 }
UVî‘çÜ771 : { 0.176676, 0.025201 }
UVî‘çÜ772 : { 0.17821, 0.0281146 }
UVî‘çÜ773 : { 0.17821, 0.0250048 }
UVî‘çÜ774 : { 0.176676, 0.0310281 }
UVî‘çÜ775 : { 0.17821, 0.0281146 }
UVî‘çÜ776 : { 0.176676, 0.0281146 }
UVî‘çÜ777 : { 0.17821, 0.0281146 }
UVî‘çÜ778 : { 0.176676, 0.0310281 }
UVî‘çÜ779 : { 0.17821, 0.0312245 }
UVî‘çÜ780 : { 0.176676, 0.0336565 }
UVî‘çÜ781 : { 0.17821, 0.0312245 }
UVî‘çÜ782 : { 0.176676, 0.0310281 }
UVî‘çÜ783 : { 0.17821, 0.0312245 }
UVî‘çÜ784 : { 0.176676, 0.0336565 }
UVî‘çÜ785 : { 0.17821, 0.0340299 }
UVî‘çÜ786 : { 0.176676, 0.0357423 }
UVî‘çÜ787 : { 0.17821, 0.0340299 }
UVî‘çÜ788 : { 0.176676, 0.0336565 }
UVî‘çÜ789 : { 0.17821, 0.0340299 }
UVî‘çÜ790 : { 0.176676, 0.0357423 }
UVî‘çÜ791 : { 0.17821, 0.0362564 }
UVî‘çÜ792 : { 0.212194, 0.0382155 }
UVî‘çÜ793 : { 0.209389, 0.0382155 }
UVî‘çÜ794 : { 0.209762, 0.0397495 }
UVî‘çÜ795 : { 0.212194, 0.0382155 }
UVî‘çÜ796 : { 0.209762, 0.0397495 }
UVî‘çÜ797 : { 0.21239, 0.0397495 }
UVî‘çÜ798 : { 0.215304, 0.0382155 }
UVî‘çÜ799 : { 0.212194, 0.0382155 }
UVî‘çÜ800 : { 0.21239, 0.0397495 }
UVî‘çÜ801 : { 0.215304, 0.0382155 }
UVî‘çÜ802 : { 0.21239, 0.0397495 }
UVî‘çÜ803 : { 0.215304, 0.0397495 }
UVî‘çÜ804 : { 0.215304, 0.0382155 }
UVî‘çÜ805 : { 0.218217, 0.0397495 }
UVî‘çÜ806 : { 0.218414, 0.0382155 }
UVî‘çÜ807 : { 0.218217, 0.0397495 }
UVî‘çÜ808 : { 0.215304, 0.0382155 }
UVî‘çÜ809 : { 0.215304, 0.0397495 }
UVî‘çÜ810 : { 0.218414, 0.0382155 }
UVî‘çÜ811 : { 0.220846, 0.0397495 }
UVî‘çÜ812 : { 0.221219, 0.0382155 }
UVî‘çÜ813 : { 0.220846, 0.0397495 }
UVî‘çÜ814 : { 0.218414, 0.0382155 }
UVî‘çÜ815 : { 0.218217, 0.0397495 }
UVî‘çÜ816 : { 0.202871, 0.0210297 }
UVî‘çÜ817 : { 0.201337, 0.0236296 }
UVî‘çÜ818 : { 0.202871, 0.0232561 }
UVî‘çÜ819 : { 0.201337, 0.0236296 }
UVî‘çÜ820 : { 0.202871, 0.0210297 }
UVî‘çÜ821 : { 0.201337, 0.0215437 }
UVî‘çÜ822 : { 0.202871, 0.0232561 }
UVî‘çÜ823 : { 0.201337, 0.0236296 }
UVî‘çÜ824 : { 0.202871, 0.0260617 }
UVî‘çÜ825 : { 0.201337, 0.0236296 }
UVî‘çÜ826 : { 0.201337, 0.0262579 }
UVî‘çÜ827 : { 0.202871, 0.0260617 }
UVî‘çÜ828 : { 0.202871, 0.0291714 }
UVî‘çÜ829 : { 0.202871, 0.0260617 }
UVî‘çÜ830 : { 0.201337, 0.0262579 }
UVî‘çÜ831 : { 0.201337, 0.0262579 }
UVî‘çÜ832 : { 0.201337, 0.0291714 }
UVî‘çÜ833 : { 0.202871, 0.0291714 }
UVî‘çÜ834 : { 0.202871, 0.0291714 }
UVî‘çÜ835 : { 0.201337, 0.0320849 }
UVî‘çÜ836 : { 0.202871, 0.0322813 }
UVî‘çÜ837 : { 0.201337, 0.0320849 }
UVî‘çÜ838 : { 0.202871, 0.0291714 }
UVî‘çÜ839 : { 0.201337, 0.0291714 }
UVî‘çÜ840 : { 0.204486, 0.0324011 }
UVî‘çÜ841 : { 0.202871, 0.0350868 }
UVî‘çÜ842 : { 0.204486, 0.0353146 }
UVî‘çÜ843 : { 0.202871, 0.0350868 }
UVî‘çÜ844 : { 0.204486, 0.0324011 }
UVî‘çÜ845 : { 0.202871, 0.0322813 }
UVî‘çÜ846 : { 0.202871, 0.0373133 }
UVî‘çÜ847 : { 0.204486, 0.0376269 }
UVî‘çÜ848 : { 0.202871, 0.0350868 }
UVî‘çÜ849 : { 0.202871, 0.0350868 }
UVî‘çÜ850 : { 0.204486, 0.0376269 }
UVî‘çÜ851 : { 0.204486, 0.0353146 }
UVî‘çÜ852 : { 0.213447, 0.0356791 }
UVî‘çÜ853 : { 0.211833, 0.0357989 }
UVî‘çÜ854 : { 0.213447, 0.0384846 }
UVî‘çÜ855 : { 0.213447, 0.0384846 }
UVî‘çÜ856 : { 0.211833, 0.0357989 }
UVî‘çÜ857 : { 0.211833, 0.0387125 }
UVî‘çÜ858 : { 0.213447, 0.0356791 }
UVî‘çÜ859 : { 0.213447, 0.0325693 }
UVî‘çÜ860 : { 0.211833, 0.0325693 }
UVî‘çÜ861 : { 0.213447, 0.0356791 }
UVî‘çÜ862 : { 0.211833, 0.0325693 }
UVî‘çÜ863 : { 0.211833, 0.0357989 }
UVî‘çÜ864 : { 0.213447, 0.0294594 }
UVî‘çÜ865 : { 0.211833, 0.0325693 }
UVî‘çÜ866 : { 0.213447, 0.0325693 }
UVî‘çÜ867 : { 0.211833, 0.0325693 }
UVî‘çÜ868 : { 0.213447, 0.0294594 }
UVî‘çÜ869 : { 0.211833, 0.0293396 }
UVî‘çÜ870 : { 0.213447, 0.0266539 }
UVî‘çÜ871 : { 0.211833, 0.0293396 }
UVî‘çÜ872 : { 0.213447, 0.0294594 }
UVî‘çÜ873 : { 0.211833, 0.0293396 }
UVî‘çÜ874 : { 0.213447, 0.0266539 }
UVî‘çÜ875 : { 0.211833, 0.0264261 }
UVî‘çÜ876 : { 0.213447, 0.0244275 }
UVî‘çÜ877 : { 0.211833, 0.0264261 }
UVî‘çÜ878 : { 0.213447, 0.0266539 }
UVî‘çÜ879 : { 0.211833, 0.0264261 }
UVî‘çÜ880 : { 0.213447, 0.0244275 }
UVî‘çÜ881 : { 0.211833, 0.0241139 }
UVî‘çÜ882 : { 0.179824, 0.0248849 }
UVî‘çÜ883 : { 0.17821, 0.0221993 }
UVî‘çÜ884 : { 0.17821, 0.0250048 }
UVî‘çÜ885 : { 0.17821, 0.0221993 }
UVî‘çÜ886 : { 0.179824, 0.0248849 }
UVî‘çÜ887 : { 0.179824, 0.0219713 }
UVî‘çÜ888 : { 0.179824, 0.0281146 }
UVî‘çÜ889 : { 0.17821, 0.0250048 }
UVî‘çÜ890 : { 0.17821, 0.0281146 }
UVî‘çÜ891 : { 0.17821, 0.0250048 }
UVî‘çÜ892 : { 0.179824, 0.0281146 }
UVî‘çÜ893 : { 0.179824, 0.0248849 }
UVî‘çÜ894 : { 0.17821, 0.0312245 }
UVî‘çÜ895 : { 0.179824, 0.0281146 }
UVî‘çÜ896 : { 0.17821, 0.0281146 }
UVî‘çÜ897 : { 0.179824, 0.0281146 }
UVî‘çÜ898 : { 0.17821, 0.0312245 }
UVî‘çÜ899 : { 0.179824, 0.0313442 }
UVî‘çÜ900 : { 0.17821, 0.0340299 }
UVî‘çÜ901 : { 0.179824, 0.0313442 }
UVî‘çÜ902 : { 0.17821, 0.0312245 }
UVî‘çÜ903 : { 0.179824, 0.0313442 }
UVî‘çÜ904 : { 0.17821, 0.0340299 }
UVî‘çÜ905 : { 0.179824, 0.0342578 }
UVî‘çÜ906 : { 0.17821, 0.0362564 }
UVî‘çÜ907 : { 0.179824, 0.0342578 }
UVî‘çÜ908 : { 0.17821, 0.0340299 }
UVî‘çÜ909 : { 0.179824, 0.0342578 }
UVî‘çÜ910 : { 0.17821, 0.0362564 }
UVî‘çÜ911 : { 0.179824, 0.03657 }
UVî‘çÜ912 : { 0.212074, 0.0366008 }
UVî‘çÜ913 : { 0.209161, 0.0366008 }
UVî‘çÜ914 : { 0.209389, 0.0382155 }
UVî‘çÜ915 : { 0.212074, 0.0366008 }
UVî‘çÜ916 : { 0.209389, 0.0382155 }
UVî‘çÜ917 : { 0.212194, 0.0382155 }
UVî‘çÜ918 : { 0.215304, 0.0366008 }
UVî‘çÜ919 : { 0.212074, 0.0366008 }
UVî‘çÜ920 : { 0.212194, 0.0382155 }
UVî‘çÜ921 : { 0.215304, 0.0366008 }
UVî‘çÜ922 : { 0.212194, 0.0382155 }
UVî‘çÜ923 : { 0.215304, 0.0382155 }
UVî‘çÜ924 : { 0.215304, 0.0366008 }
UVî‘çÜ925 : { 0.218414, 0.0382155 }
UVî‘çÜ926 : { 0.218534, 0.0366008 }
UVî‘çÜ927 : { 0.218414, 0.0382155 }
UVî‘çÜ928 : { 0.215304, 0.0366008 }
UVî‘çÜ929 : { 0.215304, 0.0382155 }
UVî‘çÜ930 : { 0.218534, 0.0366008 }
UVî‘çÜ931 : { 0.221219, 0.0382155 }
UVî‘çÜ932 : { 0.221447, 0.0366008 }
UVî‘çÜ933 : { 0.221219, 0.0382155 }
UVî‘çÜ934 : { 0.218534, 0.0366008 }
UVî‘çÜ935 : { 0.218414, 0.0382155 }
UVî‘çÜ936 : { 0.204486, 0.0207161 }
UVî‘çÜ937 : { 0.202871, 0.0232561 }
UVî‘çÜ938 : { 0.204486, 0.0230282 }
UVî‘çÜ939 : { 0.202871, 0.0232561 }
UVî‘çÜ940 : { 0.204486, 0.0207161 }
UVî‘çÜ941 : { 0.202871, 0.0210297 }
UVî‘çÜ942 : { 0.204486, 0.0230282 }
UVî‘çÜ943 : { 0.202871, 0.0232561 }
UVî‘çÜ944 : { 0.204486, 0.0259417 }
UVî‘çÜ945 : { 0.202871, 0.0232561 }
UVî‘çÜ946 : { 0.202871, 0.0260617 }
UVî‘çÜ947 : { 0.204486, 0.0259417 }
UVî‘çÜ948 : { 0.204486, 0.0291714 }
UVî‘çÜ949 : { 0.204486, 0.0259417 }
UVî‘çÜ950 : { 0.202871, 0.0260617 }
UVî‘çÜ951 : { 0.202871, 0.0260617 }
UVî‘çÜ952 : { 0.202871, 0.0291714 }
UVî‘çÜ953 : { 0.204486, 0.0291714 }
UVî‘çÜ954 : { 0.204486, 0.0291714 }
UVî‘çÜ955 : { 0.202871, 0.0322813 }
UVî‘çÜ956 : { 0.204486, 0.0324011 }
UVî‘çÜ957 : { 0.202871, 0.0322813 }
UVî‘çÜ958 : { 0.204486, 0.0291714 }
UVî‘çÜ959 : { 0.202871, 0.0291714 }
UVî‘çÜ960 : { 0.206141, 0.0324414 }
UVî‘çÜ961 : { 0.204486, 0.0353146 }
UVî‘çÜ962 : { 0.206141, 0.0353912 }
UVî‘çÜ963 : { 0.204486, 0.0353146 }
UVî‘çÜ964 : { 0.206141, 0.0324414 }
UVî‘çÜ965 : { 0.204486, 0.0324011 }
UVî‘çÜ966 : { 0.204486, 0.0376269 }
UVî‘çÜ967 : { 0.206141, 0.0377323 }
UVî‘çÜ968 : { 0.204486, 0.0353146 }
UVî‘çÜ969 : { 0.204486, 0.0353146 }
UVî‘çÜ970 : { 0.206141, 0.0377323 }
UVî‘çÜ971 : { 0.206141, 0.0353912 }
UVî‘çÜ972 : { 0.211833, 0.0387125 }
UVî‘çÜ973 : { 0.211833, 0.0357989 }
UVî‘çÜ974 : { 0.210177, 0.0358392 }
UVî‘çÜ975 : { 0.211833, 0.0387125 }
UVî‘çÜ976 : { 0.210177, 0.0358392 }
UVî‘çÜ977 : { 0.210177, 0.038789 }
UVî‘çÜ978 : { 0.211833, 0.0357989 }
UVî‘çÜ979 : { 0.211833, 0.0325693 }
UVî‘çÜ980 : { 0.210177, 0.0325693 }
UVî‘çÜ981 : { 0.211833, 0.0357989 }
UVî‘çÜ982 : { 0.210177, 0.0325693 }
UVî‘çÜ983 : { 0.210177, 0.0358392 }
UVî‘çÜ984 : { 0.211833, 0.0293396 }
UVî‘çÜ985 : { 0.210177, 0.0325693 }
UVî‘çÜ986 : { 0.211833, 0.0325693 }
UVî‘çÜ987 : { 0.210177, 0.0325693 }
UVî‘çÜ988 : { 0.211833, 0.0293396 }
UVî‘çÜ989 : { 0.210177, 0.0292994 }
UVî‘çÜ990 : { 0.211833, 0.0264261 }
UVî‘çÜ991 : { 0.210177, 0.0292994 }
UVî‘çÜ992 : { 0.211833, 0.0293396 }
UVî‘çÜ993 : { 0.210177, 0.0292994 }
UVî‘çÜ994 : { 0.211833, 0.0264261 }
UVî‘çÜ995 : { 0.210177, 0.0263494 }
UVî‘çÜ996 : { 0.211833, 0.0241139 }
UVî‘çÜ997 : { 0.210177, 0.0263494 }
